TIM_DAY,ITE_ADD_NEIGHBORHOOD_NAME,OPERACION,LONGITUDE,LATITUDE,SIT_CURRENCY_ID,ITE_SITE_CURRENT_PRICE,ITE_BASE_CURRENT_PRICE,Ambientes,Dormitorios,SConstrM2,STotalM2,ITE_AUCTION_START,ITE_AUCTION_STOP,TIPOPROPIEDAD
11/25/2023,MARTIN CORONADO,Venta,"-58,5878212","-34,5852667",DOL,"56.458.750,00","62.000,00",2,1,40,40,11/18/2022,12/14/2023,Departamento
11/16/2023,LOMA HERMOSA,Venta,"-58,6068555","-34,5631431",DOL,"50.084.375,00","55.000,00",2,1,36,36,06/23/2022,11/17/2023,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5929661","-34,6042539",DOL,"163.001.875,00","179.000,00",4,3,100,116,07/27/2023,01/23/2024,Departamento
11/25/2023,VILLA BOSCH,Venta,"-58,5759379","-34,5887437",DOL,"136.502.687,50","149.900,00",3,2,56,56,01/18/2023,12/15/2023,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5338691","-34,6423976",DOL,"46.441.875,00","51.000,00",1,0,41,42,06/14/2023,12/11/2023,Departamento
11/21/2023,VILLA BOSCH,Venta,"-58,5596334","-34,5928406",DOL,"50.084.375,00","55.000,00",2,1,40,44,09/21/2022,11/22/2023,Departamento
11/25/2023,VILLA BOSCH,Venta,"-58,5889285","-34,5769131",DOL,"72.758.937,50","79.900,00",8,6,214,390,09/05/2023,05/04/2024,Departamento
11/25/2023,JOSE INGENIEROS,Venta,"-58,5316037","-34,6168804",DOL,"91.062.500,00","100.000,00",3,2,67,107,11/17/2023,05/15/2024,Departamento
11/25/2023,VILLA BOSCH,Venta,"-58,5837358","-34,583961",DOL,"245.868.750,00","270.000,00",4,3,147,222,11/17/2023,05/15/2024,Casa
11/06/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5953699","-34,5926756",DOL,"427.993.750,00","470.000,00",,4,240,300,12/09/2020,11/08/2023,Casa
11/25/2023,SAENZ PENA,Venta,"-58,5303571","-34,59847",DOL,"118.381.250,00","130.000,00",3,2,53,53,10/20/2023,04/17/2024,Departamento
11/25/2023,SAENZ PENA,Venta,"-58,5265155","-34,6008461",DOL,"91.608.875,00","100.600,00",2,1,57,85,09/14/2023,03/12/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5423635","-34,6424507",DOL,"132.040.625,00","145.000,00",7,6,215,175,11/03/2023,05/01/2024,Casa
11/25/2023,SAENZ PENA,Venta,"-58,5357211","-34,5993035",DOL,"54.637.500,00","60.000,00",2,1,36,37,11/17/2023,05/15/2024,Departamento
11/25/2023,SAENZ PENA,Venta,"-58,525092","-34,6005382",DOL,"83.595.375,00","91.800,00",2,1,52,78,06/28/2023,12/25/2023,Departamento
11/25/2023,,Venta,"-58,4559807","-34,5545676",DOL,"418.887.500,00","460.000,00",6,5,505,400,09/04/2023,03/14/2024,Casa
11/25/2023,CIUDADELA,Venta,"-58,5399141","-34,6414903",DOL,"42.708.312,50","46.900,00",2,1,37,40,04/19/2023,02/28/2024,Departamento
11/17/2023,SANTOS LUGARES,Venta,"-58,5430836","-34,596078",DOL,"58.280.000,00","64.000,00",2,1,33,45,02/07/2023,01/06/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5417417","-34,6424473",DOL,"50.084.375,00","55.000,00",1,0,32,32,06/26/2023,12/24/2023,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5407164","-34,6330975",DOL,"45.440.187,50","49.900,00",3,2,46,50,09/06/2023,03/08/2024,Departamento
11/25/2023,JOSE INGENIEROS,Venta,"-58,5645186","-34,6162062",ARG,"7.900.000,00","22.091,72",1,1,32,32,08/07/2023,02/03/2024,Casa
11/25/2023,MARTIN CORONADO,Venta,"-58,5277722","-34,5884166",DOL,"136.593.750,00","150.000,00",3,2,100,310,07/05/2023,01/01/2024,Casa
11/06/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5429554","-34,6138477",DOL,"172.108.125,00","189.000,00",,3,125,200,06/16/2021,11/08/2023,Casa
11/25/2023,CIUDADELA,Venta,"-58,542721","-34,6434381",DOL,"63.743.750,00","70.000,00",2,1,49,52,08/19/2022,12/04/2023,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5645186","-34,6162062",ARG,"8.200.000,00","22.930,65",2,1,32,32,08/07/2023,02/03/2024,Casa
11/06/2023,MARTIN CORONADO,Venta,"-58,585172","-34,5925545",DOL,"54.637.500,00","60.000,00",1,0,29,32,12/09/2020,11/08/2023,Departamento
11/19/2023,SAENZ PENA,Venta,"-58,5326761","-34,6010103",DOL,"112.917.500,00","124.000,00",3,2,67,83,10/25/2023,04/29/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5477742","-34,6228401",DOL,"53.726.875,00","59.000,00",5,3,100,260,11/09/2023,12/09/2023,Casa
11/25/2023,SAENZ PENA,Venta,"-58,5324259","-34,6001024",DOL,"50.084.375,00","55.000,00",2,1,37,40,11/22/2023,05/20/2024,Departamento
11/25/2023,VILLA BOSCH,Venta,"-58,5784838","-34,5975547",DOL,"182.125.000,00","200.000,00",7,5,230,240,08/25/2023,02/21/2024,Casa
11/18/2023,VILLA BOSCH,Venta,"-58,5755709","-34,5861618",DOL,"136.593.750,00","150.000,00",5,4,200,256,04/28/2022,11/19/2023,Casa
11/25/2023,SAENZ PENA,Venta,"-58,5266673","-34,5997228",DOL,"109.275.000,00","120.000,00",2,1,42,72,10/30/2023,04/27/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5915638","-34,5984128",DOL,"62.833.125,00","69.000,00",2,1,41,44,01/18/2023,12/15/2023,Departamento
11/25/2023,CIUDADELA,Venta,"-58,539013","-34,645534",DOL,"42.571.718,75","46.750,00",1,0,40,44,01/09/2023,12/04/2023,Departamento
11/25/2023,MARTIN CORONADO,Venta,"-58,5334952","-34,591919",DOL,"34.148.437,50","37.500,00",1,0,32,36,08/28/2023,02/24/2024,Departamento
11/09/2023,CIUDADELA,Venta,"-58,5310364","-34,6319367",DOL,"36.424.089,38","39.999,00",2,1,42,42,08/13/2023,02/08/2024,Departamento
11/25/2023,,Alquiler,"-58,5918204","-34,6005889",ARG,"120.000,00","335,57",2,1,40,42,09/18/2023,12/29/2023,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5430836","-34,596078",DOL,"118.381.250,00","130.000,00",3,2,81,89,11/17/2023,05/15/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5427684","-34,6378464",DOL,"38.246.250,00","42.000,00",2,1,31,35,11/02/2023,12/02/2023,Departamento
11/25/2023,MARTIN CORONADO,Venta,"-58,5918929","-34,5878806",DOL,"46.441.875,00","51.000,00",2,1,40,82,05/31/2023,11/30/2023,Departamento
11/25/2023,JOSE INGENIEROS,Venta,"-58,5351243","-34,6177452",DOL,"72.850.000,00","80.000,00",5,4,160,337,09/26/2023,03/24/2024,Casa
11/22/2023,PABLO PODESTA,Venta,"-58,6168667","-34,5800837",DOL,"95.615.625,00","105.000,00",3,2,70,162,05/27/2023,11/23/2023,Casa
11/25/2023,MARTIN CORONADO,Venta,"-58,5937585","-34,5793046",DOL,"88.330.625,00","97.000,00",4,3,92,103,07/05/2023,01/01/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5918439","-34,5960725",DOL,"170.286.875,00","187.000,00",3,2,120,205,10/08/2023,04/05/2024,Casa
11/15/2023,SANTOS LUGARES,Venta,"-58,5569181","-34,6031343",DOL,"25.497.500,00","28.000,00",1,1,29,32,11/07/2023,05/06/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5670663","-34,5989629",DOL,"42.344.062,50","46.500,00",1,1,34,36,08/07/2023,02/08/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5277316","-34,6073817",DOL,"24.586.875,00","27.000,00",1,1,26,30,10/21/2023,04/18/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5902047","-34,597698",DOL,"35.969.687,50","39.500,00",1,0,30,30,11/23/2023,11/22/2024,Local
11/25/2023,SANTOS LUGARES,Venta,"-58,5432055","-34,5957945",DOL,"264.081.250,00","290.000,00",7,0,220,260,10/25/2023,04/22/2024,Casa
11/25/2023,MARTIN CORONADO,Venta,"-58,5920718","-34,5878564",DOL,"50.485.050,00","55.440,00",2,1,45,55,11/08/2023,05/06/2024,Departamento
11/25/2023,SAENZ PENA,Venta,"-58,536588","-34,5985452",DOL,"72.850.000,00","80.000,00",2,1,45,45,11/15/2023,05/13/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5970529","-34,5965793",DOL,"245.868.750,00","270.000,00",0,3,190,140,08/16/2023,02/12/2024,Casa
11/14/2023,CIUDADELA,Alquiler,"-58,5521279","-34,6341014",ARG,"119.900,00","342,62",1,1,25,30,10/24/2023,11/23/2023,Departamento
11/08/2023,SANTOS LUGARES,Venta,"-58,5483338","-34,5999735",DOL,"70.118.125,00","77.000,00",3,2,65,70,07/07/2023,01/09/2024,Casa
11/25/2023,CIUDADELA,Venta,"-58,541977","-34,6403226",DOL,"95.615.625,00","105.000,00",3,2,64,64,09/28/2023,03/25/2024,Departamento
11/21/2023,SAENZ PENA,Venta,"-58,5365217","-34,5983006",DOL,"74.671.250,00","82.000,00",2,1,39,44,11/09/2021,11/22/2023,Departamento
11/25/2023,,Venta,"-58,5630422","-34,6061066",DOL,"136.593.750,00","150.000,00",4,3,80,82,09/04/2023,03/14/2024,Departamento
11/17/2023,SANTOS LUGARES,Venta,"-58,3815591","-34,6036844",DOL,"59.190.625,00","65.000,00",2,1,34,38,02/07/2023,01/06/2024,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5441332","-34,6021034",DOL,"45.531.250,00","50.000,00",2,1,44,44,11/17/2023,05/15/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5916443","-34,5996513",DOL,"91.062.500,00","100.000,00",3,2,60,60,08/31/2023,02/27/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5915065","-34,5974364",DOL,"72.850.000,00","80.000,00",3,2,50,50,11/03/2023,05/01/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5383549","-34,6412796",DOL,"45.531.250,00","50.000,00",2,1,50,53,11/01/2023,04/29/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5960142","-34,5959462",DOL,"108.364.375,00","119.000,00",3,2,80,140,09/15/2023,03/13/2024,Casa
11/16/2023,CIUDADELA,Venta,"-58,5408911","-34,6361756",DOL,"47.343.393,75","51.990,00",2,1,41,46,12/07/2022,12/06/2023,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5405527","-34,6001992",DOL,"59.190.625,00","65.000,00",2,1,45,56,11/21/2023,05/19/2024,Departamento
11/25/2023,VILLA BOSCH,Venta,"-58,5717124","-34,5920714",DOL,"81.956.250,00","90.000,00",3,2,90,90,10/21/2023,04/18/2024,Departamento
11/25/2023,SAENZ PENA,Venta,"-58,531421","-34,6003672",DOL,"109.275.000,00","120.000,00",3,2,56,60,11/17/2023,05/15/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5303596","-34,6429898",DOL,"61.922.500,00","68.000,00",3,1,49,54,01/23/2023,12/14/2023,Departamento
11/06/2023,CIUDADELA,Venta,"-58,5510859","-34,6217914",DOL,"20.944.375,00","23.000,00",2,1,39,39,10/08/2023,11/07/2023,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5379209","-34,6386373",DOL,"147.521.250,00","162.000,00",3,2,90,90,10/18/2023,04/15/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5934766","-34,5934029",DOL,"113.828.125,00","125.000,00",4,3,80,80,06/08/2023,01/17/2024,Casa
11/25/2023,CIUDADELA,Venta,"-58,5321197","-34,6244812",DOL,"150.253.125,00","165.000,00",5,4,326,342,11/19/2022,12/10/2023,Casa
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5901742","-34,596414",DOL,"163.001.875,00","179.000,00",4,3,146,258,11/16/2022,12/05/2023,Casa
11/01/2023,SANTOS LUGARES,Venta,"-58,5455218","-34,598546",DOL,"90.151.875,00","99.000,00",2,1,50,54,05/19/2022,11/02/2023,Departamento
11/25/2023,,Venta,"-58,4559807","-34,5545676",DOL,"81.956.250,00","90.000,00",3,2,60,62,09/04/2023,03/14/2024,Departamento
11/25/2023,VILLA BOSCH,Venta,"-58,5654065","-34,5895903",DOL,"69.662.812,50","76.500,00",3,2,57,57,01/10/2022,02/16/2024,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5490935","-34,6000852",DOL,"83.777.500,00","92.000,00",3,2,45,50,11/17/2023,05/15/2024,Departamento
11/25/2023,PABLO PODESTA,Venta,"-58,6023116","-34,5738446",DOL,"31.871.875,00","35.000,00",1,0,20,300,11/15/2023,05/13/2024,Casa
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5940475","-34,5941906",DOL,"225.835.000,00","248.000,00",0,3,135,135,06/08/2023,12/05/2023,Casa
11/25/2023,SAENZ PENA,Venta,"-58,5316821","-34,5992073",DOL,"57.369.375,00","63.000,00",2,1,48,50,07/19/2023,01/21/2024,Departamento
11/14/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5913678","-34,5962102",DOL,"126.576.875,00","139.000,00",3,2,70,140,05/19/2023,11/15/2023,Casa
11/13/2023,LOMA HERMOSA,Venta,"-58,5992727","-34,5602845",DOL,"68.296.875,00","75.000,00",3,2,90,97,09/05/2023,03/04/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5437139","-34,6379481",DOL,"127.487.500,00","140.000,00",2,1,40,40,10/27/2023,04/24/2024,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5426003","-34,602206",DOL,"36.425.000,00","40.000,00",3,2,49,50,08/25/2023,02/23/2024,Departamento
11/25/2023,MARTIN CORONADO,Venta,"-58,5915128","-34,5876505",DOL,"163.912.500,00","180.000,00",4,3,289,156,05/31/2023,11/27/2023,Casa
11/08/2023,LOMA HERMOSA,Venta,"-58,5674954","-34,6138734",DOL,"75.581.875,00","83.000,00",3,2,70,283,09/18/2023,03/23/2024,Casa
11/25/2023,CIUDADELA,Venta,"-58,5356769","-34,6228325",DOL,"74.671.250,00","82.000,00",6,3,169,411,10/02/2023,03/30/2024,Casa
11/11/2023,CIUDADELA,Venta,"-58,5369805","-34,6412816",DOL,"99.258.125,00","109.000,00",3,2,120,140,10/14/2023,11/13/2023,Departamento
11/02/2023,CIUDADELA,Venta,"-58,5394211","-34,6378861",DOL,"81.956.250,00","90.000,00",4,3,90,110,04/03/2023,04/11/2024,Casa
11/09/2023,CIUDADELA,Venta,"-58,5399156","-34,6415165",DOL,"42.708.312,50","46.900,00",2,1,39,43,11/09/2023,05/07/2024,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5408741","-34,6001856",DOL,"58.280.000,00","64.000,00",2,1,43,45,07/04/2023,12/31/2023,Departamento
11/25/2023,MARTIN CORONADO,Venta,"-58,6001647","-34,5810681",DOL,"59.190.625,00","65.000,00",3,2,53,53,10/30/2023,04/27/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5320798","-34,6402405",DOL,"99.258.125,00","109.000,00",3,2,78,93,07/10/2023,01/06/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,590673","-34,5994859",DOL,"59.190.625,00","65.000,00",3,2,64,64,09/11/2023,03/09/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,6002274","-34,5901871",DOL,"117.470.625,00","129.000,00",2,1,50,50,06/08/2023,12/05/2023,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5927265","-34,6014693",DOL,"191.231.250,00","210.000,00",4,3,140,198,01/18/2023,12/16/2023,Casa
11/25/2023,VILLA BOSCH,Venta,"-58,5831584","-34,582452",DOL,"77.403.125,00","85.000,00",2,1,52,58,01/12/2023,12/12/2023,Departamento
11/19/2023,SANTOS LUGARES,Venta,"-58,5477089","-34,5994831",DOL,"154.806.250,00","170.000,00",3,2,166,226,08/30/2022,11/20/2023,Casa
11/25/2023,MARTIN CORONADO,Venta,"-58,5917159","-34,5873471",DOL,"47.352.500,00","52.000,00",2,1,43,47,10/26/2023,04/24/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,4816228","-34,6243121",DOL,"39.156.875,00","43.000,00",2,1,30,35,11/03/2023,05/01/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5393476","-34,6393933",DOL,"34.603.750,00","38.000,00",2,1,42,45,02/04/2023,12/16/2023,Casa
11/18/2023,VILLA BOSCH,Venta,"-58,5705411","-34,5847378",DOL,"90.971.437,50","99.900,00",2,1,48,56,06/27/2022,11/19/2023,Departamento
11/25/2023,SAENZ PENA,Venta,"-58,526098","-34,600947",DOL,"62.833.125,00","69.000,00",2,1,39,41,10/25/2023,04/22/2024,Departamento
11/25/2023,MARTIN CORONADO,Venta,"-58,5959795","-34,5830092",DOL,"180.303.750,00","198.000,00",6,5,300,440,10/31/2023,04/28/2024,Casa
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5881505","-34,5966319",DOL,"281.383.125,00","309.000,00",5,3,260,303,11/07/2023,05/05/2024,Casa
11/25/2023,SANTOS LUGARES,Venta,"-58,5399144","-34,599325",DOL,"200.337.500,00","220.000,00",6,5,230,320,11/17/2023,05/15/2024,Casa
11/25/2023,VILLA BOSCH,Venta,"-58,5665272","-34,5902827",DOL,"81.045.625,00","89.000,00",3,2,56,60,10/18/2023,04/15/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,6015675","-34,6000689",DOL,"682.968.750,00","750.000,00",9,6,500,600,11/18/2022,12/06/2023,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5501037","-34,6344575",DOL,"154.806.250,00","170.000,00",3,2,52,52,09/28/2023,03/25/2024,Casa
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5923521","-34,597468",DOL,"327.825.000,00","360.000,00",7,6,322,654,11/01/2023,04/29/2024,Casa
11/25/2023,SANTOS LUGARES,Venta,"-58,539339","-34,6025145",DOL,"14.570.000,00","16.000,00",2,1,48,51,11/13/2023,05/11/2024,Departamento
11/25/2023,LOMA HERMOSA,Venta,"-58,5952465","-34,5651529",DOL,"81.956.250,00","90.000,00",4,3,121,288,06/27/2023,12/25/2023,Casa
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,6002274","-34,5901871",DOL,"254.975.000,00","280.000,00",5,3,150,150,06/08/2023,12/05/2023,Casa
11/08/2023,,Venta,"-58,4569438","-34,5538881",DOL,"91.062.500,00","100.000,00",3,2,70,160,09/01/2020,02/02/2024,Casa
11/25/2023,SANTOS LUGARES,Venta,"-58,5430836","-34,596078",DOL,"58.280.000,00","64.000,00",2,1,35,35,11/17/2023,05/15/2024,Departamento
11/25/2023,VILLA BOSCH,Venta,"-58,5714073","-34,5858981",DOL,"254.975.000,00","280.000,00",6,5,170,170,03/02/2023,12/24/2023,Casa
11/25/2023,SAENZ PENA,Venta,"-58,5345961","-34,5994529",DOL,"47.352.500,00","52.000,00",2,1,42,45,07/27/2023,02/01/2024,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5416412","-34,6031532",DOL,"99.258.125,00","109.000,00",3,2,68,70,10/03/2023,03/31/2024,Departamento
11/25/2023,SAENZ PENA,Venta,"-58,5306124","-34,59982",DOL,"40.978.143,21","45.000,02",1,1,28,30,10/02/2023,03/30/2024,Departamento
11/25/2023,JOSE INGENIEROS,Venta,"-58,9153722","-34,4663154",ARG,"14.100.000,00","39.429,53",,3,62,62,07/25/2023,01/21/2024,Casa
11/25/2023,CIUDADELA,Venta,"-58,5391979","-34,6259576",DOL,"91.062.500,00","100.000,00",,2,80,90,10/18/2023,04/15/2024,Casa
11/25/2023,PABLO PODESTA,Venta,"-58,6043825","-34,5849559",DOL,"63.288.437,50","69.500,00",3,2,90,160,09/18/2023,03/16/2024,Casa
11/05/2023,SAENZ PENA,Venta,"-58,5358759","-34,5977488",DOL,"41.888.750,00","46.000,00",1,1,30,30,08/09/2023,02/04/2024,Departamento
11/11/2023,SANTOS LUGARES,Venta,"-58,5424701","-34,6008307",DOL,"159.359.375,00","175.000,00",4,3,191,227,05/16/2023,11/12/2023,Casa
11/17/2023,SANTOS LUGARES,Venta,"-58,5403514","-34,5996902",DOL,"86.509.375,00","95.000,00",3,2,57,61,02/07/2023,01/06/2024,Departamento
11/25/2023,,Venta,"-58,569254","-34,6051568",DOL,"91.062.500,00","100.000,00",3,2,90,101,10/25/2023,04/22/2024,Casa
11/25/2023,SANTOS LUGARES,Venta,"-58,5430318","-34,5967143",DOL,"546.375.000,00","600.000,00",6,5,306,543,10/25/2023,04/22/2024,Casa
11/08/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5974678","-34,5900187",DOL,"168.465.625,00","185.000,00",8,4,146,200,11/16/2022,01/15/2024,Casa
11/06/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5956603","-34,5931621",DOL,"446.206.250,00","490.000,00",,4,200,344,12/21/2020,11/08/2023,Casa
11/25/2023,CIUDADELA,Venta,"-58,5432951","-34,6352975",DOL,"68.296.875,00","75.000,00",2,1,38,41,09/28/2023,03/26/2024,Departamento
11/05/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5906019","-34,596519",DOL,"148.431.875,00","163.000,00",2,1,90,173,10/30/2023,04/27/2024,Casa
11/08/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5889206","-34,6043185",DOL,"227.656.250,00","250.000,00",6,3,140,250,08/23/2022,01/01/2024,Casa
11/25/2023,VILLA BOSCH,Venta,"-58,5798667","-34,5812289",DOL,"153.895.625,00","169.000,00",,3,171,225,09/13/2023,03/18/2024,Casa
11/06/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5953885","-34,6041912",DOL,"181.833.600,00","199.680,00",3,2,69,80,12/09/2020,11/08/2023,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5460627","-34,6390471",DOL,"264.081.250,00","290.000,00",6,4,232,338,10/18/2023,04/14/2024,Casa
11/25/2023,VILLA BOSCH,Venta,"-58,586571","-34,578879",DOL,"107.453.750,00","118.000,00",3,2,70,280,11/06/2023,05/04/2024,Casa
11/20/2023,MARTIN CORONADO,Alquiler,"-58,5901693","-34,5883275",ARG,"130.000,00","367,80",2,1,30,30,11/13/2023,02/11/2024,Departamento
11/18/2023,SANTOS LUGARES,Venta,"-58,5430836","-34,596078",DOL,"68.296.875,00","75.000,00",2,1,38,66,02/07/2023,01/06/2024,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5435181","-34,6011428",DOL,"62.833.125,00","69.000,00",3,2,70,70,10/19/2023,05/04/2024,Departamento
11/25/2023,MARTIN CORONADO,Venta,"-58,5913538","-34,5817123",DOL,"40.887.062,50","44.900,00",3,2,50,45,10/18/2023,04/15/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5918517","-34,6028267",DOL,"45.531.250,00","50.000,00",,,18,18,08/16/2023,08/26/2024,Local
11/05/2023,SANTOS LUGARES,Venta,"-58,5468108","-34,6026433",DOL,"40.978.125,00","45.000,00",1,1,38,42,10/08/2023,11/07/2023,Departamento
11/25/2023,MARTIN CORONADO,Venta,"-58,5999807","-34,5814296",DOL,"59.190.625,00","65.000,00",3,2,50,55,11/03/2023,05/01/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5495206","-34,6342357",DOL,"37.335.625,00","41.000,00",2,1,38,50,10/07/2022,11/26/2023,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5432951","-34,6352975",DOL,"63.743.750,00","70.000,00",2,1,44,45,09/28/2023,03/26/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5347867","-34,6426023",DOL,"145.700.000,00","160.000,00",4,3,94,99,01/23/2023,12/16/2023,Departamento
11/25/2023,,Venta,"-58,5694168","-34,6077028",DOL,"81.956.250,00","90.000,00",2,1,50,59,09/04/2023,03/14/2024,Departamento
11/25/2023,PABLO PODESTA,Venta,"-58,6043825","-34,5849559",DOL,"117.470.625,00","129.000,00",5,4,140,160,11/01/2023,04/29/2024,Casa
11/25/2023,MARTIN CORONADO,Venta,"-58,589862","-34,587754",DOL,"35.241.187,50","38.700,00",1,0,30,33,08/15/2023,02/11/2024,Departamento
11/11/2023,CIUDADELA,Venta,"-58,5375404","-34,6425607",DOL,"104.721.875,00","115.000,00",3,2,122,241,06/28/2022,11/11/2023,Casa
11/17/2023,SANTOS LUGARES,Venta,"-58,3777141","-34,6277029",DOL,"132.951.250,00","146.000,00",4,3,72,82,02/07/2023,01/06/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,532571","-34,64087",DOL,"50.084.375,00","55.000,00",1,1,35,36,06/28/2023,12/26/2023,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5458816","-34,594183",DOL,"50.084.375,00","55.000,00",2,1,39,40,11/21/2023,05/19/2024,Departamento
11/25/2023,MARTIN CORONADO,Venta,"-58,59972","-34,5815506",DOL,"59.190.625,00","65.000,00",4,3,68,68,11/16/2023,05/14/2024,Departamento
11/25/2023,MARTIN CORONADO,Venta,"-58,5916537","-34,586259",DOL,"50.084.375,00","55.000,00",2,1,40,50,09/04/2023,03/14/2024,Departamento
11/25/2023,,Venta,"-58,5698904","-34,585116",DOL,"42.799.375,00","47.000,00",2,1,50,50,08/25/2023,02/21/2024,Departamento
11/25/2023,SAENZ PENA,Venta,"-58,5303571","-34,59847",DOL,"81.865.187,50","89.900,00",2,1,38,38,10/20/2023,04/17/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5388188","-34,6413849",DOL,"54.546.437,50","59.900,00",2,1,35,38,09/28/2023,03/26/2024,Departamento
11/22/2023,SANTOS LUGARES,Venta,"-58,5491924","-34,6000743",DOL,"41.706.625,00","45.800,00",1,0,29,32,11/22/2023,05/20/2024,Departamento
11/25/2023,MARTIN CORONADO,Venta,"-58,5896372","-34,5854554",DOL,"117.470.625,00","129.000,00",4,3,120,220,07/18/2023,01/14/2024,Casa
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5899929","-34,5998218",DOL,"63.288.437,50","69.500,00",3,2,61,64,07/19/2023,01/15/2024,Departamento
11/17/2023,SANTOS LUGARES,Venta,"-57,9535657","-34,9204948",DOL,"182.125.000,00","200.000,00",4,3,100,223,02/07/2023,01/06/2024,Casa
11/15/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5964883","-34,5903573",DOL,"253.153.750,00","278.000,00",4,3,280,220,05/21/2023,11/17/2023,Casa
11/06/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5429554","-34,6138477",DOL,"382.462.500,00","420.000,00",,3,235,436,08/13/2021,11/08/2023,Casa
11/25/2023,SANTOS LUGARES,Venta,"-58,5491924","-34,6000743",DOL,"62.468.875,00","68.600,00",2,1,42,48,11/24/2023,05/22/2024,Departamento
