TIM_DAY,ITE_AUCTION_START_DATETIME,ITE_AUCTION_STOP_DATETIME,DEALER_TYPE_GROUP_DESC,OPERATION,TOTAL_AREA,COVERED_AREA,BEDROOMS,ROOMS,ITE_ITEM_ID,PROPERTY_TYPE,SIT_CURRENCY_ID,ITE_CURRENT_PRICE,PRECIO_LOCAL,ID Final,mes,tc_prom,geometry,dummy_dolar,precio_pesos,precio_dolares,pesosm2tot,dolaresm2tot,pesosm2_cub,dolaresm2_cub,desarrollo prioritario,fid,cod_ent,cod_loc,nombre,zonas,Ambientes,digitos_iguales,digitos_iguales_pesos,digitos_iguales_m2tot,borrar
2024-08-30T00:00:00Z,2024-08-04T00:08:43.934000,45597.0,Inmobiliaria,Alquiler,40,40,1,2,NA,Departamento,ARG,210000,210000.0,2742212433,2024-08,1295.36,"c(-58.5509197, -34.5935154)",FALSE,210000,162.12,5250,4.05,5250,4.05,NA,21,13,06840010,Santos Lugares,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-29T11:54:23.153000,45623.0,Inmobiliaria,Alquiler,40,40,1,2,NA,Departamento,ARG,280000,280000.0,1893400539,2024-08,1295.36,"c(-58.5479152, -34.6151832)",FALSE,280000,216.16,7000,5.4,7000,5.4,NA,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-18T00:00:00Z,2024-07-22T14:48:07.301000,45585.0,Inmobiliaria,Alquiler,62,50,2,3,NA,Departamento,ARG,330000,330000.0,2710725381,2024-08,1295.36,"c(-58.5431264, -34.6437177)",FALSE,330000,254.76,5322.58,4.11,6600,5.1,NA,30,04,06840010,Ciudadela,Sur,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-05T10:33:42.195000,45599.0,Inmobiliaria,Alquiler,37,35,1,2,NA,Departamento,ARG,260000,260000.0,1882380519,2024-08,1295.36,"c(-58.5630577, -34.6097567)",FALSE,260000,200.72,7027.03,5.42,7428.57,5.73,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-07T00:00:00Z,2024-07-17T09:12:49.489000,45520.0,Fsbo,Alquiler,35,30,0,1,NA,Departamento,ARG,190000,190000.0,2697308969,2024-08,1295.36,"c(-58.6136543, -34.576321)",FALSE,190000,146.68,5428.57,4.19,6333.33,4.89,NA,24,10,06840010,Pablo Podestá,Norte,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-06-06T17:32:29.956000,45539.0,Inmobiliaria,Alquiler,42,40,1,2,NA,Departamento,ARG,240000,240000.0,1862836515,2024-08,1295.36,"c(-58.5724001, -34.5995899)",FALSE,240000,185.28,5714.29,4.41,6000,4.63,NA,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-07-30T13:32:30.790000,2024-10-31T12:16:39.034000,Inmobiliaria,Alquiler,39,36,1,2,NA,Departamento,ARG,320000,320000.0,2732610861,2024-08,1295.36,"c(-58.5665802, -34.599124)",FALSE,320000,247.04,8205.13,6.33,8888.89,6.86,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-28T00:00:00Z,2024-07-22T21:42:38.366000,45585.0,Inmobiliaria,Alquiler,30,30,0,1,NA,Departamento,ARG,200000,200000.0,1877838879,2024-08,1295.36,"c(-58.5645066, -34.6020847)",FALSE,200000,154.4,6666.67,5.15,6666.67,5.15,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-11T00:00:00Z,2024-07-30T09:26:47.049000,45593.0,Inmobiliaria,Alquiler,38,35,1,2,NA,Departamento,ARG,230000,230000.0,1879944755,2024-08,1295.36,"c(-58.5652732, -34.6024969)",FALSE,230000,177.56,6052.63,4.67,6571.43,5.07,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-27T00:00:00Z,2024-08-20T16:48:10.692000,45614.0,Inmobiliaria,Alquiler,54,50,2,3,NA,Departamento,ARG,430000,430000.0,1889495351,2024-08,1295.36,"c(-58.5531932, -34.599302)",FALSE,430000,331.95,7962.96,6.15,8600,6.64,NA,21,13,06840010,Santos Lugares,Este,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-02T13:14:07.601000,45596.0,Inmobiliaria,Alquiler,41,41,1,2,NA,Departamento,ARG,340000,340000.0,1881148339,2024-08,1295.36,"c(-58.5842269, -34.5820868)",FALSE,340000,262.48,8292.68,6.4,8292.68,6.4,NA,22,14,06840010,Villa Bosch,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-29T00:00:00Z,2024-08-28T15:33:03.608000,45622.0,Inmobiliaria,Alquiler,50,50,3,4,NA,Departamento,ARG,330000,330000.0,1892748219,2024-08,1295.36,"c(-58.5876732, -34.5869827)",FALSE,330000,254.76,6600,5.1,6600,5.1,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-18T00:00:00Z,2024-08-16T14:48:49.599000,45610.0,Inmobiliaria,Alquiler,39,36,1,2,NA,Departamento,ARG,350000,350000.0,2770320025,2024-08,1295.36,"c(-58.5529657, -34.5994132)",FALSE,350000,270.2,8974.36,6.93,9722.22,7.51,NA,21,13,06840010,Santos Lugares,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-24T00:00:00Z,2024-07-26T20:44:01.205000,2024-08-25T00:00:09.453000,Fsbo,Alquiler,57,54,1,2,NA,Departamento,ARG,449000,449000.0,2722213797,2024-08,1295.36,"c(-58.5662482, -34.599836)",FALSE,449000,346.62,7877.19,6.08,8314.81,6.42,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-22T21:12:02.219000,45616.0,Inmobiliaria,Alquiler,41,35,1,2,NA,Departamento,ARG,450000,450000.0,2782137645,2024-08,1295.36,"c(-58.5304892, -34.6082124)",FALSE,450000,347.39,10975.61,8.47,12857.14,9.93,NA,16,15,06840010,Villa Raffo,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-15T00:00:00Z,45430.395833333336,2024-08-16T09:30:02.658000,Inmobiliaria,Alquiler,40,35,1,2,NA,Departamento,ARG,240000,240000.0,1854334887,2024-08,1295.36,"c(-58.5509197, -34.5935154)",FALSE,240000,185.28,6000,4.63,6857.14,5.29,NA,21,13,06840010,Santos Lugares,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-15T00:00:00Z,2024-08-13T12:33:13.106000,45607.0,Inmobiliaria,Alquiler,31,25,0,1,NA,Departamento,ARG,220000,220000.0,2763603181,2024-08,1295.36,"c(-58.5634152, -34.6018793)",FALSE,220000,169.84,7096.77,5.48,8800,6.79,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-27T15:12:27.310000,45621.0,Inmobiliaria,Alquiler,37,34,0,1,NA,Departamento,ARG,280000,280000.0,2789762709,2024-08,1295.36,"c(-58.5651454, -34.5975164)",FALSE,280000,216.16,7567.57,5.84,8235.29,6.36,NA,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-07T00:00:00Z,2024-08-07T08:51:16.233000,45601.0,Inmobiliaria,Alquiler,75,65,2,3,NA,Departamento,ARG,650000,650000.0,2750814289,2024-08,1295.36,"c(-58.5630894, -34.6079553)",FALSE,650000,501.79,8666.67,6.69,10000,7.72,DP,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-22T00:00:00Z,2024-08-20T11:09:33.894000,45614.0,Inmobiliaria,Alquiler,40,37,1,2,NA,Departamento,ARG,350000,350000.0,2776545429,2024-08,1295.36,"c(-58.5529657, -34.5994132)",FALSE,350000,270.2,8750,6.76,9459.46,7.3,NA,21,13,06840010,Santos Lugares,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-16T09:58:35.141000,45610.0,Inmobiliaria,Alquiler,40,35,1,2,NA,Departamento,ARG,240000,240000.0,1887702327,2024-08,1295.36,"c(-58.5509197, -34.5935154)",FALSE,240000,185.28,6000,4.63,6857.14,5.29,NA,21,13,06840010,Santos Lugares,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-21T00:00:00Z,2024-05-24T11:44:17.026000,45526.0,Inmobiliaria,Alquiler,41,35,1,2,NA,Departamento,ARG,450000,450000.0,1857146603,2024-08,1295.36,"c(-58.5304892, -34.6082124)",FALSE,450000,347.39,10975.61,8.47,12857.14,9.93,NA,16,15,06840010,Villa Raffo,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-06-14T20:48:17.602000,45547.0,Inmobiliaria,Alquiler,40,40,0,1,NA,Departamento,ARG,230000,230000.0,1865936735,2024-08,1295.36,"c(-58.5587863, -34.6051632)",FALSE,230000,177.56,5750,4.44,5750,4.44,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-13T18:52:41.670000,45547.0,Fsbo,Alquiler,42,42,1,2,NA,Departamento,ARG,280000,280000.0,2764517433,2024-08,1295.36,"c(-58.5306817, -34.6332833)",FALSE,280000,216.16,6666.67,5.15,6666.67,5.15,DP,30,04,06840010,Ciudadela,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-19T00:00:00Z,2024-07-24T09:30:34.582000,45587.0,Inmobiliaria,Alquiler,34,34,1,1,NA,Departamento,ARG,220000,220000.0,2714961105,2024-08,1295.36,"c(-58.5658546, -34.5889414)",FALSE,220000,169.84,6470.59,5,6470.59,5,NA,22,14,06840010,Villa Bosch,Centro,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-12T00:00:00Z,2024-07-15T13:43:21.190000,45578.0,Inmobiliaria,Alquiler,31,25,0,1,NA,Departamento,ARG,220000,220000.0,1875487707,2024-08,1295.36,"c(-58.5634152, -34.6018793)",FALSE,220000,169.84,7096.77,5.48,8800,6.79,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-15T00:00:00Z,2024-06-19T10:48:11.608000,45552.0,Inmobiliaria,Alquiler,31,28,0,1,NA,Departamento,ARG,210000,210000.0,1867360423,2024-08,1295.36,"c(-58.5671742, -34.6087266)",FALSE,210000,162.12,6774.19,5.23,7500,5.79,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-04T18:52:50.473000,45538.0,Fsbo,Alquiler,56,52,2,3,NA,Departamento,ARG,450000,450000.0,2743436149,2024-08,1295.36,"c(-58.540255, -34.6028856)",FALSE,450000,347.39,8035.71,6.2,8653.85,6.68,DP,21,13,06840010,Santos Lugares,Este,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-06-06T10:37:08.739000,45539.0,Inmobiliaria,Alquiler,41,35,1,2,NA,Departamento,ARG,400000,400000.0,1862604035,2024-08,1295.36,"c(-58.5306448, -34.6085351)",FALSE,400000,308.79,9756.1,7.53,11428.57,8.82,NA,16,15,06840010,Villa Raffo,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-18T00:00:00Z,2024-08-16T14:48:49.668000,45610.0,Inmobiliaria,Alquiler,39,36,1,2,NA,Departamento,ARG,350000,350000.0,2770397929,2024-08,1295.36,"c(-58.5529657, -34.5994132)",FALSE,350000,270.2,8974.36,6.93,9722.22,7.51,NA,21,13,06840010,Santos Lugares,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-26T12:13:45.631000,45620.0,Inmobiliaria,Alquiler,40,40,0,1,NA,Departamento,ARG,270000,270000.0,1891876011,2024-08,1295.36,"c(-58.5587863, -34.6051632)",FALSE,270000,208.44,6750,5.21,6750,5.21,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-04T00:00:00Z,2024-08-03T19:09:42.609000,45537.0,Fsbo,Alquiler,50,47,1,2,NA,Departamento,ARG,370000,370000.0,2742149673,2024-08,1295.36,"c(-58.5413403, -34.6028824)",FALSE,370000,285.63,7400,5.71,7872.34,6.08,DP,21,13,06840010,Santos Lugares,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-02T00:00:00Z,2024-06-27T09:50:38.932000,45560.0,Inmobiliaria,Alquiler,270,270,6,7,NA,Casa,ARG,650000,650000.0,1869781019,2024-08,1295.36,"c(-58.540994, -34.6374947)",FALSE,650000,501.79,2407.41,1.86,2407.41,1.86,NA,30,04,06840010,Ciudadela,Sur,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-09T21:45:49.841000,45603.0,Inmobiliaria,Alquiler,270,270,6,7,NA,Casa,ARG,650000,650000.0,2757117477,2024-08,1295.36,"c(-58.540994, -34.6374947)",FALSE,650000,501.79,2407.41,1.86,2407.41,1.86,NA,30,04,06840010,Ciudadela,Sur,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-07-22T16:16:52.760000,45585.0,Inmobiliaria,Alquiler,47,47,0,1,NA,Casa,ARG,300000,300000.0,2710602693,2024-08,1295.36,"c(-58.5429553, -34.6138478)",FALSE,300000,231.6,6382.98,4.93,6382.98,4.93,NA,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-05T00:00:00Z,2024-07-26T18:32:10.044000,45529.0,Fsbo,Alquiler,75,52,1,3,NA,Casa,ARG,360000,360000.0,2722234297,2024-08,1295.36,"c(-58.5513734, -34.5953548)",FALSE,360000,277.92,4800,3.71,6923.08,5.34,NA,21,13,06840010,Santos Lugares,Este,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-21T00:00:00Z,2024-08-02T11:28:52.712000,45596.0,Inmobiliaria,Alquiler,95,80,2,NA,NA,Casa,ARG,450000,450000.0,1881140851,2024-08,1295.36,"c(-58.5711109, -34.6087504)",FALSE,450000,347.39,4736.84,3.66,5625,4.34,NA,18,01,06840010,Caseros,Caseros,NA,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-06T10:14:46.534000,45600.0,Inmobiliaria,Alquiler,90,60,3,4,NA,Casa,ARG,340000,340000.0,2748502669,2024-08,1295.36,"c(-58.5813124, -34.58501)",FALSE,340000,262.48,3777.78,2.92,5666.67,4.37,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-08T00:00:00Z,2024-08-08T18:24:05.105000,45542.0,Fsbo,Alquiler,169,108,2,NA,NA,Casa,ARG,700000,700000.0,2754692357,2024-08,1295.36,"c(-58.593654, -34.574918)",FALSE,700000,540.39,4142.01,3.2,6481.48,5,NA,22,14,06840010,Villa Bosch,Centro,NA,FALSE,FALSE,FALSE,FALSE
2024-08-26T00:00:00Z,2024-08-22T09:10:09.610000,45616.0,Inmobiliaria,Alquiler,200,120,2,3,NA,Casa,ARG,650000,650000.0,2780706777,2024-08,1295.36,"c(-58.5941046, -34.5882781)",FALSE,650000,501.79,3250,2.51,5416.67,4.18,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-20T17:20:48.012000,45614.0,Inmobiliaria,Alquiler,108,70,2,3,NA,Casa,ARG,700000,700000.0,1889445323,2024-08,1295.36,"c(-58.5864063, -34.598497)",FALSE,700000,540.39,6481.48,5,10000,7.72,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-06-13T03:23:26.286000,45545.0,Inmobiliaria,Alquiler,43,40,1,2,NA,Casa,ARG,320000,320000.0,2617772333,2024-08,1295.36,"c(-58.5807159, -34.5856154)",FALSE,320000,247.04,7441.86,5.75,8000,6.18,NA,22,14,06840010,Villa Bosch,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-12T00:00:00Z,2024-08-12T15:50:06.797000,45606.0,Inmobiliaria,Alquiler,130,90,2,3,NA,Casa,ARG,450000,450000.0,1885655463,2024-08,1295.36,"c(-58.5737749, -34.594396)",FALSE,450000,347.39,3461.54,2.67,5000,3.86,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-26T00:00:00Z,2024-08-21T10:45:48.892000,45615.0,Inmobiliaria,Alquiler,240,130,2,3,NA,Casa,ARG,700000,700000.0,2778529673,2024-08,1295.36,"c(-58.543176, -34.603102)",FALSE,700000,540.39,2916.67,2.25,5384.62,4.16,DP,21,13,06840010,Santos Lugares,Este,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-30T11:02:38.361000,45624.0,Inmobiliaria,Alquiler,240,130,2,3,NA,Casa,ARG,700000,700000.0,1893535403,2024-08,1295.36,"c(-58.543176, -34.603102)",FALSE,700000,540.39,2916.67,2.25,5384.62,4.16,DP,21,13,06840010,Santos Lugares,Este,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-26T00:00:00Z,2024-08-06T13:17:30.688000,2024-09-05T00:00:37.107000,Fsbo,Alquiler,120,75,2,NA,NA,Casa,ARG,470000,470000.0,1883346575,2024-08,1295.36,"c(-58.540057, -34.6319546)",FALSE,470000,362.83,3916.67,3.02,6266.67,4.84,NA,30,04,06840010,Ciudadela,Sur,NA,FALSE,FALSE,FALSE,FALSE
2024-08-25T00:00:00Z,2024-08-20T09:20:25.919000,45614.0,Inmobiliaria,Alquiler,200,80,2,3,NA,Casa,ARG,630000,630000.0,1889175823,2024-08,1295.36,"c(-58.6043825, -34.5849559)",FALSE,630000,486.35,3150,2.43,7875,6.08,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-04T00:00:00Z,2024-07-31T16:04:52.582000,45534.0,Fsbo,Alquiler,70,55,2,NA,NA,Casa,ARG,500000,500000.0,2734997985,2024-08,1295.36,"c(-58.5957091, -34.5779644)",FALSE,500000,385.99,7142.86,5.51,9090.91,7.02,NA,20,08,06840010,Martín Coronado,Centro,NA,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-01T10:25:59.432000,45614.0,Inmobiliaria,Alquiler,140,100,2,3,NA,Casa,ARG,650000,650000.0,2736637089,2024-08,1295.36,"c(-58.5953699, -34.5926756)",FALSE,650000,501.79,4642.86,3.58,6500,5.02,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-26T00:00:00Z,2024-06-27T11:09:06.979000,45560.0,Inmobiliaria,Alquiler,700,500,4,7,NA,Casa,DOL,2500,2371250.0,1869849951,2024-08,1295.36,"c(-58.5401031, -34.6009134)",TRUE,3238400,2500,4626.29,3.57,6476.8,5,DP,21,13,06840010,Santos Lugares,Este,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-28T16:26:09.332000,45622.0,Inmobiliaria,Alquiler,80,60,2,3,NA,Casa,ARG,500000,500000.0,2792016585,2024-08,1295.36,"c(-58.546476, -34.6373011)",FALSE,500000,385.99,6250,4.82,8333.33,6.43,NA,30,04,06840010,Ciudadela,Sur,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-02T00:00:00Z,2024-07-05T18:35:31.052000,45508.0,Fsbo,Alquiler,98,98,2,NA,NA,Casa,ARG,650000,650000.0,2672142641,2024-08,1295.36,"c(-58.532347, -34.616135)",FALSE,650000,501.79,6632.65,5.12,6632.65,5.12,DP,17,06,06840010,José Ingenieros,Sur,NA,FALSE,FALSE,FALSE,FALSE
2024-08-02T00:00:00Z,2024-07-03T17:28:57.087000,45566.0,Inmobiliaria,Alquiler,80,80,2,3,NA,Casa,ARG,400000,400000.0,1871705883,2024-08,1295.36,"c(-58.5518613, -34.6195082)",FALSE,400000,308.79,5000,3.86,5000,3.86,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-09T09:17:03.171000,45603.0,Inmobiliaria,Alquiler,70,70,2,3,NA,Casa,ARG,600000,600000.0,1884691391,2024-08,1295.36,"c(-58.5661327, -34.6022374)",FALSE,600000,463.19,8571.43,6.62,8571.43,6.62,DP,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-08T00:00:00Z,2024-08-06T14:37:38.332000,45600.0,Inmobiliaria,Alquiler,70,70,2,3,NA,Casa,ARG,600000,600000.0,1883405951,2024-08,1295.36,"c(-58.5661327, -34.6022374)",FALSE,600000,463.19,8571.43,6.62,8571.43,6.62,DP,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-08T00:00:00Z,2024-08-05T14:50:15.021000,45599.0,Inmobiliaria,Alquiler,130,70,2,3,NA,Casa,ARG,550000,550000.0,1882510979,2024-08,1295.36,"c(-58.5291462, -34.6088874)",FALSE,550000,424.59,4230.77,3.27,7857.14,6.07,DP,16,15,06840010,Villa Raffo,Sur,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-25T00:00:00Z,2024-08-24T12:18:02.247000,45618.0,Inmobiliaria,Alquiler,70,70,2,3,NA,Casa,ARG,450000,450000.0,1891084387,2024-08,1295.36,"c(-58.5593758, -34.6129112)",FALSE,450000,347.39,6428.57,4.96,6428.57,4.96,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-11T00:00:00Z,2024-08-02T10:22:35.886000,45596.0,Inmobiliaria,Alquiler,132,75,2,3,NA,Casa,ARG,550000,550000.0,1881259455,2024-08,1295.36,"c(-58.5664319, -34.616675)",FALSE,550000,424.59,4166.67,3.22,7333.33,5.66,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-15T17:09:49.235000,45549.0,Fsbo,Alquiler,250,85,2,4,NA,Casa,ARG,600000,600000.0,1887305203,2024-08,1295.36,"c(-58.5948961, -34.5898103)",FALSE,600000,463.19,2400,1.85,7058.82,5.45,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-04T00:00:00Z,2024-07-26T16:30:11.299000,45529.0,Fsbo,Alquiler,70,55,2,3,NA,Casa,ARG,500000,500000.0,2722123505,2024-08,1295.36,"c(-58.5957091, -34.5779643)",FALSE,500000,385.99,7142.86,5.51,9090.91,7.02,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-14T00:00:00Z,2024-08-09T17:25:55.996000,2024-11-07T09:30:08.934000,Inmobiliaria,Alquiler,190,160,3,4,NA,Casa,ARG,650000,650000.0,2757099457,2024-08,1295.36,"c(-58.5829891, -34.5806371)",FALSE,650000,501.79,3421.05,2.64,4062.5,3.14,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-06-06T15:21:46.562000,45539.0,Inmobiliaria,Alquiler,70,70,2,3,NA,Casa,ARG,300000,300000.0,1862803295,2024-08,1295.36,"c(-58.6191318, -34.5637587)",FALSE,300000,231.6,4285.71,3.31,4285.71,3.31,NA,25,09,06840010,11 de Septiembre,Norte,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-14T11:08:59.410000,45608.0,Inmobiliaria,Alquiler,300,201,4,7,NA,Casa,ARG,1350000,1350000.0,2765253253,2024-08,1295.36,"c(-58.5895497, -34.6044672)",FALSE,1350000,1042.18,4500,3.47,6716.42,5.18,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-26T10:49:13.242000,45620.0,Inmobiliaria,Alquiler,300,201,4,7,NA,Casa,ARG,1350000,1350000.0,1891741635,2024-08,1295.36,"c(-58.5895497, -34.6044672)",FALSE,1350000,1042.18,4500,3.47,6716.42,5.18,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-15T00:00:00Z,2024-08-13T21:15:34.682000,45607.0,Inmobiliaria,Alquiler,70,60,2,NA,NA,Casa,ARG,350000,350000.0,2764851809,2024-08,1295.36,"c(-58.5836382, -34.60791)",FALSE,350000,270.2,5000,3.86,5833.33,4.5,NA,18,01,06840010,Caseros,Caseros,NA,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-23T14:34:15.587000,45617.0,Inmobiliaria,Alquiler,140,120,3,4,NA,Casa,ARG,900000,900000.0,1890638063,2024-08,1295.36,"c(-58.5951727, -34.6036971)",FALSE,900000,694.79,6428.57,4.96,7500,5.79,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-12T00:00:00Z,2024-07-24T19:45:36.694000,45587.0,Inmobiliaria,Alquiler,140,100,2,3,NA,Casa,ARG,630000,630000.0,2716926057,2024-08,1295.36,"c(-58.5930449, -34.5915764)",FALSE,630000,486.35,4500,3.47,6300,4.86,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-07-12T15:57:20.316000,45575.0,Inmobiliaria,Alquiler,80,80,2,4,NA,Casa,ARG,350000,350000.0,2687456077,2024-08,1295.36,"c(-58.5615319, -34.597678)",FALSE,350000,270.2,4375,3.38,4375,3.38,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
