"","TIM_DAY","ITE_AUCTION_START_DATETIME","ITE_AUCTION_STOP_DATETIME","DEALER_TYPE_GROUP_DESC","OPERATION","TOTAL_AREA","COVERED_AREA","BEDROOMS","ROOMS","ITE_ITEM_ID","PROPERTY_TYPE","SIT_CURRENCY_ID","ITE_CURRENT_PRICE","PRECIO_LOCAL","ID Final","mes","tc_prom","geometry","dummy_dolar","precio_pesos","precio_dolares","pesosm2tot","dolaresm2tot","pesosm2_cub","dolaresm2_cub","fid","cod_ent","cod_loc","nombre","zona_venta","zona_alq","digitos_iguales","digitos_iguales_pesos","digitos_iguales_m2tot","borrar","ID FINAL","ID","desarrollo prioritario","zonas","Ambientes","Item ID"
"525","2024-03-21T00:00:00Z","2024-02-17 9:33:07","2024-05-18 15:44:41","Inmobiliaria","Alquiler","35","35","1","2",NA,"Departamento","ARG","190000","190000","1819838063","2024-03","1019.49","c(-58.5634631, -34.6094827)","FALSE","190000","186.37","5428.57","5.32","5428.57","5.32","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"526","2024-02-29T00:00:00Z","2024-02-17T09:29:12","2024-05-17T00:00:00","Inmobiliaria","Alquiler","28","26","0","1",NA,"Departamento","ARG","200000","200000","1819966083","2024-02","1128.8","c(-58.5595573, -34.6058906)","FALSE","200000","177.18","7142.86","6.33","7692.31","6.81","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"527","2024-03-03T00:00:00Z","2024-02-17 9:29:12","2024-05-17 0:00:00","Inmobiliaria","Alquiler","28","26","0","1",NA,"Departamento","ARG","200000","200000","1819966083","2024-03","1019.49","c(-58.5595573, -34.6058906)","FALSE","200000","196.18","7142.86","7.01","7692.31","7.55","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"528","2024-02-29T00:00:00Z","2024-02-17T16:20:33.867000","2024-03-18T00:01:50.027000","Fsbo","Alquiler","45","40","1","2",NA,"Casa","ARG","280000","280000","1820020751","2024-02","1128.8","c(-58.5381234, -34.6327398)","FALSE","280000","248.05","6222.22","5.51","7000","6.2","30","04","06840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"529","2024-03-16T00:00:00Z","2024-02-17 16:20:34","2024-03-18 0:01:50","Fsbo","Alquiler","45","40","1","2",NA,"Casa","ARG","280000","280000","1820020751","2024-03","1019.49","c(-58.5381234, -34.6327398)","FALSE","280000","274.65","6222.22","6.1","7000","6.87","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"530","2024-02-29T00:00:00Z","2024-02-19T11:12:36","2024-03-20T00:00:00","Fsbo","Alquiler","50","42","1","1",NA,"Departamento","ARG","300000","300000","1820847687","2024-02","1128.8","c(-58.5309375, -34.6000075)","FALSE","300000","265.77","6000","5.32","7142.86","6.33","29","12","06840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"531","2024-03-18T00:00:00Z","2024-02-19 11:12:36","2024-03-20 0:00:00","Fsbo","Alquiler","50","42","1","1",NA,"Departamento","ARG","300000","300000","1820847687","2024-03","1019.49","c(-58.5309375, -34.6000075)","FALSE","300000","294.26","6000","5.89","7142.86","7.01","29","12","6840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"532","2024-02-29T00:00:00Z","2024-02-19T11:03:25","2024-05-19T00:00:00","Inmobiliaria","Alquiler","68","68","0","3",NA,"Departamento","ARG","250000","250000","1820924463","2024-02","1128.8","c(-58.5634631, -34.6094827)","FALSE","250000","221.47","3676.47","3.26","3676.47","3.26","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"533","2024-03-30T00:00:00Z","2024-02-19 11:03:25","2024-05-20 10:07:48","Inmobiliaria","Alquiler","68","68","0","3",NA,"Departamento","ARG","250000","250000","1820924463","2024-03","1019.49","c(-58.5634631, -34.6094827)","FALSE","250000","245.22","3676.47","3.61","3676.47","3.61","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"534","2024-04-29T00:00:00Z","2024-02-19 11:03:25","2024-05-20 10:07:48","Inmobiliaria","Alquiler","68","68","0","3",NA,"Departamento","ARG","250000","250000","1820924463","2024-04","1035.92","c(-58.5634631, -34.6094827)","FALSE","250000","241.33","3676.47","3.55","3676.47","3.55","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"535","2024-05-07T00:00:00Z","2024-02-19T11:03:25Z","2024-05-20T10:07:48Z","Inmobiliaria","Alquiler","68","68","0","3",NA,"Departamento","ARG","250000","250000","1820924463","2024-05","1184.43","c(-58.5634631, -34.6094827)","FALSE","250000","211.07","3676.47","3.1","3676.47","3.1","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"536","2024-02-29T00:00:00Z","2024-02-19T10:54:24","2024-05-19T00:00:00","Inmobiliaria","Alquiler","37","37","2","3",NA,"Departamento","ARG","170000","170000","1820949775","2024-02","1128.8","c(-58.5363406, -34.6338019)","FALSE","170000","150.6","4594.59","4.07","4594.59","4.07","30","04","06840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"537","2024-03-07T00:00:00Z","2024-02-19 10:54:24","2024-05-19 0:00:00","Inmobiliaria","Alquiler","37","37","2","3",NA,"Departamento","ARG","170000","170000","1820949775","2024-03","1019.49","c(-58.5363406, -34.6338019)","FALSE","170000","166.75","4594.59","4.51","4594.59","4.51","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"538","2024-04-17T00:00:00Z","2024-02-19 10:54:24","2024-05-19 0:00:00","Inmobiliaria","Alquiler","37","37","2","3",NA,"Departamento","ARG","190000","190000","1820949775","2024-04","1035.92","c(-58.5363406, -34.6338019)","FALSE","190000","183.41","5135.14","4.96","5135.14","4.96","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"539","2024-02-29T00:00:00Z","2024-02-19T11:54:43","2024-05-19T00:00:00","Inmobiliaria","Alquiler","37","35","1","2",NA,"Departamento","ARG","210000","210000","1820981151","2024-02","1128.8","c(-58.5603861, -34.6085629)","FALSE","210000","186.04","5675.68","5.03","6000","5.32","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"540","2024-03-14T00:00:00Z","2024-02-19 11:54:43","2024-05-19 0:00:00","Inmobiliaria","Alquiler","37","35","1","2",NA,"Departamento","ARG","210000","210000","1820981151","2024-03","1019.49","c(-58.5603861, -34.6085629)","FALSE","210000","205.99","5675.68","5.57","6000","5.89","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"541","2024-02-29T00:00:00Z","2024-02-20T13:31:02","2024-05-20T00:00:00","Inmobiliaria","Alquiler","42","38","1","2",NA,"Departamento","ARG","270000","270000","1821627415","2024-02","1128.8","c(-58.527358, -34.601932)","FALSE","270000","239.19","6428.57","5.7","7105.26","6.29","29","12","06840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"542","2024-03-12T00:00:00Z","2024-02-20 13:31:02","2024-05-20 9:17:38","Inmobiliaria","Alquiler","42","38","1","2",NA,"Departamento","ARG","250000","250000","1821627415","2024-03","1019.49","c(-58.527358, -34.601932)","FALSE","250000","245.22","5952.38","5.84","6578.95","6.45","29","12","6840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"543","2024-02-29T00:00:00Z","2024-02-20T12:18:03","2024-05-20T00:00:00","Inmobiliaria","Alquiler","40","36","1","2",NA,"Departamento","ARG","250000","250000","1821650515","2024-02","1128.8","c(-58.5632019, -34.6090012)","FALSE","250000","221.47","6250","5.54","6944.44","6.15","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"544","2024-03-18T00:00:00Z","2024-02-20 12:18:03","2024-05-20 0:00:00","Inmobiliaria","Alquiler","40","36","1","2",NA,"Departamento","ARG","250000","250000","1821650515","2024-03","1019.49","c(-58.5632019, -34.6090012)","FALSE","250000","245.22","6250","6.13","6944.44","6.81","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"545","2024-02-29T00:00:00Z","2024-02-20T16:13:44","2024-05-20T00:00:00","Inmobiliaria","Alquiler","49","43","1","2",NA,"Departamento","DOL","250","210425","1821663847","2024-02","1128.8","c(-58.5957621, -34.5806812)","TRUE","282200","250","5759.18","5.1","6562.79","5.81","20","08","06840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"546","2024-03-30T00:00:00Z","2024-02-20 16:13:44","2024-05-20 0:00:00","Inmobiliaria","Alquiler","49","43","1","2",NA,"Departamento","DOL","250","214500","1821663847","2024-03","1019.49","c(-58.5957621, -34.5806812)","TRUE","254872.5","250","5201.48","5.1","5927.27","5.81","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"547","2024-04-15T00:00:00Z","2024-02-20 16:13:44","2024-05-20 0:00:00","Inmobiliaria","Alquiler","49","43","1","2",NA,"Departamento","DOL","250","216625","1821663847","2024-04","1035.92","c(-58.5957621, -34.5806812)","TRUE","258980","250","5285.31","5.1","6022.79","5.81","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"548","2024-02-29T00:00:00Z","2024-02-20T09:45:19","2024-05-20T00:00:00","Inmobiliaria","Alquiler","52","40","1","2",NA,"Departamento","ARG","270000","270000","1821665639","2024-02","1128.8","c(-58.5698583, -34.585573)","FALSE","270000","239.19","5192.31","4.6","6750","5.98","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"549","2024-03-30T00:00:00Z","2024-02-20 9:45:19","2024-05-20 0:00:00","Inmobiliaria","Alquiler","52","40","1","2",NA,"Departamento","ARG","250000","250000","1821665639","2024-03","1019.49","c(-58.5698583, -34.585573)","FALSE","250000","245.22","4807.69","4.72","6250","6.13","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"550","2024-04-14T00:00:00Z","2024-02-20 9:45:19","2024-05-20 0:00:00","Inmobiliaria","Alquiler","52","40","1","2",NA,"Departamento","ARG","250000","250000","1821665639","2024-04","1035.92","c(-58.5698583, -34.585573)","FALSE","250000","241.33","4807.69","4.64","6250","6.03","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"551","2024-02-29T00:00:00Z","2024-02-20T16:25:23","2024-05-20T00:00:00","Inmobiliaria","Alquiler","36","33","1","2",NA,"Departamento","ARG","260000","260000","1821715431","2024-02","1128.8","c(-58.5948782, -34.5811653)","FALSE","260000","230.33","7222.22","6.4","7878.79","6.98","20","08","06840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"552","2024-03-07T00:00:00Z","2024-02-20 16:25:23","2024-05-20 0:00:00","Inmobiliaria","Alquiler","36","33","1","2",NA,"Departamento","ARG","260000","260000","1821715431","2024-03","1019.49","c(-58.5948782, -34.5811653)","FALSE","260000","255.03","7222.22","7.08","7878.79","7.73","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"553","2024-02-29T00:00:00Z","2024-02-21T10:14:42","2024-05-21T00:00:00","Inmobiliaria","Alquiler","42","42","1","2",NA,"Departamento","ARG","240000","240000","1821866967","2024-02","1128.8","c(-58.5588093, -34.6080283)","FALSE","240000","212.62","5714.29","5.06","5714.29","5.06","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"554","2024-03-30T00:00:00Z","2024-02-21 10:14:42","2024-05-21 0:00:00","Inmobiliaria","Alquiler","42","42","1","2",NA,"Departamento","ARG","240000","240000","1821866967","2024-03","1019.49","c(-58.5588093, -34.6080283)","FALSE","240000","235.41","5714.29","5.6","5714.29","5.6","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"555","2024-04-11T00:00:00Z","2024-02-21 10:14:42","2024-05-21 0:00:00","Inmobiliaria","Alquiler","42","42","1","2",NA,"Departamento","ARG","240000","240000","1821866967","2024-04","1035.92","c(-58.5588093, -34.6080283)","FALSE","240000","231.68","5714.29","5.52","5714.29","5.52","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"556","2024-02-29T00:00:00Z","2024-02-21T12:11:41","2024-05-21T00:00:00","Inmobiliaria","Alquiler","45","45","1","2",NA,"Departamento","ARG","255000","255000","1822006151","2024-02","1128.8","c(-58.5889543, -34.5997701)","FALSE","255000","225.9","5666.67","5.02","5666.67","5.02","19","03","06840010","Ciudad Jardín Lomas del Palomar","Ciudad Jardín Lomas del Palomar","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"557","2024-03-24T00:00:00Z","2024-02-21 12:11:41","2024-05-21 0:00:00","Inmobiliaria","Alquiler","45","45","1","2",NA,"Departamento","ARG","255000","255000","1822006151","2024-03","1019.49","c(-58.5889543, -34.5997701)","FALSE","255000","250.13","5666.67","5.56","5666.67","5.56","19","3","6840010","Ciudad Jardín Lomas del Palomar","Ciudad Jardín Lomas del Palomar","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"558","2024-02-29T00:00:00Z","2024-02-21T12:08:50","2024-05-21T00:00:00","Inmobiliaria","Alquiler","30","30","1","2",NA,"Departamento","ARG","200000","200000","1822057415","2024-02","1128.8","c(-58.5601987, -34.6067625)","FALSE","200000","177.18","6666.67","5.91","6666.67","5.91","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"559","2024-03-14T00:00:00Z","2024-02-21 12:08:50","2024-05-21 0:00:00","Inmobiliaria","Alquiler","30","30","1","2",NA,"Departamento","ARG","190000","190000","1822057415","2024-03","1019.49","c(-58.5601987, -34.6067625)","FALSE","190000","186.37","6333.33","6.21","6333.33","6.21","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"560","2024-02-29T00:00:00Z","2024-02-21T15:24:23","2024-05-21T00:00:00","Inmobiliaria","Alquiler","65","65","1","3",NA,"Departamento","ARG","460000","460000","1822121771","2024-02","1128.8","c(-58.5683232, -34.6072032)","FALSE","460000","407.51","7076.92","6.27","7076.92","6.27","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"561","2024-03-30T00:00:00Z","2024-02-21 15:24:23","2024-05-21 0:00:00","Inmobiliaria","Alquiler","65","65","1","3",NA,"Departamento","ARG","460000","460000","1822121771","2024-03","1019.49","c(-58.5683232, -34.6072032)","FALSE","460000","451.21","7076.92","6.94","7076.92","6.94","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"562","2024-04-29T00:00:00Z","2024-02-21 15:24:23","2024-05-21 0:00:00","Inmobiliaria","Alquiler","65","65","2","3",NA,"Departamento","ARG","460000","460000","1822121771","2024-04","1035.92","c(-58.5683232, -34.6072032)","FALSE","460000","444.05","7076.92","6.83","7076.92","6.83","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"563","2024-05-19T00:00:00Z","2024-02-21T15:24:23Z","2024-05-21T00:00:00Z","Inmobiliaria","Alquiler","65","65","2","3",NA,"Departamento","ARG","420000","420000","1822121771","2024-05","1184.43","c(-58.5683232, -34.6072032)","FALSE","420000","354.6","6461.54","5.46","6461.54","5.46","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"564","2024-02-29T00:00:00Z","2024-02-22T08:44:05","2024-05-22T00:00:00","Inmobiliaria","Alquiler","35","35","1","2",NA,"Departamento","ARG","220000","220000","1822309359","2024-02","1128.8","c(-58.5671559, -34.6087598)","FALSE","220000","194.9","6285.71","5.57","6285.71","5.57","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"565","2024-03-30T00:00:00Z","2024-02-22 8:44:05","2024-05-22 0:00:00","Inmobiliaria","Alquiler","35","35","1","2",NA,"Departamento","ARG","200000","200000","1822309359","2024-03","1019.49","c(-58.5671559, -34.6087598)","FALSE","200000","196.18","5714.29","5.61","5714.29","5.61","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"566","2024-04-24T00:00:00Z","2024-02-22 8:44:05","2024-05-22 0:00:00","Inmobiliaria","Alquiler","35","35","1","2",NA,"Departamento","ARG","200000","200000","1822309359","2024-04","1035.92","c(-58.5671559, -34.6087598)","FALSE","200000","193.07","5714.29","5.52","5714.29","5.52","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
